"TP53","BRCA1","BRCA2","EGFR","MYC","KRAS","PTEN","APOE","TNF","VEGFA","IL6","MTHFR","AKT1","ESR1","CDKN2A","MAPK1","JAK2","STAT3","MTOR","CTNNB1","PIK3CA","BRAF","ERBB2","SMAD4","FGFR1","KIT","PDGFRA","RB1","NOTCH1","GATA3","FOXP3","NFKB1","HIF1A","CXCL8","CCND1","ABL1","CDH1","VHL","FLT3","ATM","PALB2","AR","SMARCA4","IDH1","IDH2","KDR","CD274","FAS","CASP3","CASP8","TGFBR2","MET","RET","ROS1","ALK","CDK4","CDK6","BCL2","BAX","MDM2","TERT","POLE","POLD1","RUNX1","ASXL1","DNMT3A","TET2","NPM1","WT1","GNAS","HRAS","NRAS","FOS","JUN","E2F1","SOX2","NANOG","KLF4","POU5F1","CXCR4","ICAM1","SELE","MMP9","MMP2","COL1A1","COL3A1","ITGB1","ITGA2","SNAI1","TWIST1","ZEB1","PECAM1","VCAM1","IFNG","IL10","TGFB1","NOS3","PPARG","SREBF1","FASN","Trait"
8.54517696283968,1.93020731663638,4.37837981213536,4.0268256263727,24.5808352615363,4.44366457111445,10.1336180421099,44.3639483976625,10.0129651824119,13.5975121959436,2.50298349935834,25.7256672864876,7.21703027927409,27.2306588283152,4.80476215860682,43.432628734343,6.65977843151921,6.51572925539116,8.41616104620987,2.78673865350551,9.64361379128471,25.8309864751705,10.2506069271809,3.35622681945701,3.32725209607003,1.93986097577918,5.60816142655354,13.2741985616956,12.7505139529484,8.40476650839596,20.4746453178083,68.6970669022498,4.16230987510651,19.5171291452318,10.3036002444728,10.4448681650383,7.69111281224819,7.01384589552549,5.01154685951564,10.4144821720133,2.68412951032751,9.10128165298993,6.82203225846471,16.2146442965449,11.5631810996193,10.5302339893428,12.2162927241979,3.41859290069481,8.2641032415391,15.6726181618348,7.33643068606751,18.9224753299385,5.45309483738955,10.9393689518805,8.81547062442112,5.10987109539417,11.1185167362767,3.9530239417877,5.92088654559473,3.03587716171915,4.54309618110831,5.91116372075858,16.6649486701908,6.27028838090966,1.5395915557434,15.2593527682403,6.44360595435285,2.57017646899579,31.1217511161527,4.75558984841151,5.70318191001235,1.45356252097946,2.09136102400025,6.19476902129994,6.67950820061283,5.71078976716869,3.18005978907693,10.0062591652007,29.5545625940232,7.84963887688058,14.9462158127378,5.8941722607193,10.7756316477884,6.36772510497001,13.9621007374609,11.0880189245773,2.88481096751532,16.2815678813695,6.25515340640401,13.7279511632661,9.02144343472199,10.2536553608246,8.30091478250749,4.49403547331257,5.10259830004317,8.07073247492962,2.74233727535131,8.269346275196,9.12747753450097,12.66430665575,397.425898098788
7.26899775957636,7.73908223049015,4.2600464495077,187.088251880174,2.42840293211718,5.52727944445914,4.12328227879183,6.48909486202583,6.20860457174835,4.67859725419221,4.64428926951317,7.36582742378549,3.25550872650545,16.9359784924934,5.9387793891024,9.57045349167398,6.16923817325749,7.09257378442826,6.57929077781823,8.24730046086102,17.3381503556971,2.95879576673409,2.36856234858484,1.99119455797824,21.4930886585566,5.77486918112417,53.606451520742,1.86736877489318,11.4032746299235,7.0276009238133,12.0385322714174,25.4508399771567,0.359430845836916,25.2805737505746,9.13172665426599,15.4512645395113,23.5969803999485,10.6040169575222,7.90101758534914,5.8033886118357,7.38808028357306,6.634310532016,7.08202521299908,2.30585014170884,8.31959679190764,8.63407618347412,9.75402795510762,7.84252613622764,7.64925187861276,35.3034316622225,4.71470996627175,22.3669345145685,29.3540970878191,7.24539433704234,3.04097417748486,7.70597351804696,13.9673824399871,2.92121192412951,26.2121700085247,8.95643748571847,3.80996795800359,9.01640301165265,8.30938984045317,13.6375241432408,2.05446453031876,15.5115014023432,4.08228156962585,51.9166884257687,15.3426606026348,6.68860650922564,5.39952760510246,44.8786813625267,3.41248790029642,7.21886612369591,8.83695912933634,6.03490232879421,6.99941143037039,9.43048315011053,5.45239912971932,6.58747740514426,3.16010624588286,3.68599554869642,4.03453498290768,5.70785067088433,11.8044385555447,6.03343471945428,3.46632561156034,5.60183154962287,24.7647148735631,8.6589680055205,5.38459592863617,1.63635784526829,3.70218794413321,0.490369814914548,3.77022093666155,5.0561983856461,2.06147801852508,6.18018427118316,44.5584530734084,6.91412740045266,423.246710607932
7.20949390108564,10.8078831580017,3.7184220131428,7.5007370065565,35.8773565628443,5.23734476626922,15.7709322125554,9.65008336914667,11.3745518103983,7.33008048504008,1.40882063455538,14.4288758468992,2.41177657304945,4.56723251632718,7.24901135306498,8.49632247388119,11.4005060818613,7.94248792079254,7.53599739908936,2.67412828676719,23.7549198762222,4.55738048903307,1.68591438503977,12.3671349073475,8.72621405682903,13.4558479419904,16.2656997298417,9.10181719150143,4.94379517593158,5.704622947512,21.9484288186472,16.6381477932201,3.87921311555598,11.7733218967952,8.07440926676915,10.1441602597744,5.85189652128776,4.34462617638151,2.83250111118374,5.56765246762248,7.70155672457775,10.7135725541799,12.9269609482635,11.1089347603753,5.3586926936625,6.91326699959606,17.7801550362079,7.04183520979424,4.92944266980624,0.329285429861125,5.98883075053119,8.73161605169779,3.43209779825361,5.1344116705922,7.53693153108277,4.42836820265624,6.02806274801621,25.76201464584,12.4175234929668,12.4780132992031,8.49143229405943,11.4761228846359,8.2724425491324,4.10893940869451,0.927804237177487,5.74315817753973,9.48767191678448,1.72069505948187,7.00808509856834,2.15352559147708,89.357942741647,29.1127464521203,182.646408261729,9.69754611367487,15.0770997674345,4.35111804473922,2.6972593724244,1.56874152080845,4.40414089651631,13.1199573264111,10.8603554397253,61.0314129160082,9.06654796790376,36.1399084848255,9.77044237534163,10.3265342839827,29.8865841361691,7.91790498856369,15.2354061270162,2.4986027473089,9.98237450918952,12.5608702362968,3.54152461494687,10.3027348129105,18.9793329859834,8.3908834813957,1.19357888808048,10.8343148224676,4.48020312313686,9.92624283593769,366.093683928102
16.2058693623439,12.6120474756418,3.42091346567448,66.8147480281449,10.5423714456988,5.92227532805764,20.5347952714777,217.900223990731,3.08773509151118,1.80120809008551,12.3251665881681,6.82760929162698,20.5900969987593,4.74134833768224,11.2402945074493,19.2264551950413,16.3692940240894,9.75636534120694,9.56038936991613,1.23739927746267,1.97365314269518,9.04949987791801,52.1331769051583,0.423266044450936,1.56870677296588,29.5412957555908,6.00606797547557,0.352509660114034,5.33693951935167,8.16130120063085,2.30982948988365,14.4995674665559,29.6750409115551,29.0522035484121,8.39861741058593,12.1542835654564,2.70704663706912,3.70768063049389,7.20881066487164,6.50499364620736,7.36627967203237,7.14021900299414,6.79101009959609,5.19995450140552,9.97569702648113,2.13597281377844,10.0952893736938,2.92322360431602,12.6717383302337,7.71908213529731,5.16609134531589,8.4134375177615,6.27204335030066,7.36861314452783,2.47091645751313,11.6319240077974,7.07125907224627,12.8661396084289,5.35430465499569,23.2731588853647,4.41979526628491,12.8564381263058,5.45423990467364,7.18697789335114,14.2408603974142,13.5293642266715,16.2187275319579,150.502939246815,48.1766118056579,6.73406980727901,4.55866253922795,5.27705725688873,33.2068903587862,6.77610253261094,1.4869564076679,7.7309033778375,4.80269768992568,13.402517868099,5.46492665008455,6.55744930308783,8.59703852940391,39.520415862066,25.5997719983647,4.55984185561613,8.19192633354039,4.51785923928576,31.0592221715519,4.28624562761116,40.2252738263205,7.38253847523735,6.77030663370395,0.895400364736527,15.0234511585275,5.97112410618853,6.26181069433901,10.2340158222803,72.4128606349581,7.23336089348017,18.4235690493785,2.21963621728403,407.067137503146
6.49115930792762,4.21477270219143,5.36632590356887,1.06290353441681,77.4805684497401,6.17358192840393,9.43973260186355,13.2812988884548,21.3627378133553,3.98636695825247,13.6448386934592,5.92557953646213,19.8471614183571,27.1427327010311,12.5521944346405,2.38018504735922,7.3433958639638,8.27450176126102,4.54432139456146,18.4729693151761,26.3556964919376,19.6876468125147,11.1436666732286,1.78954432397443,9.2742758180935,144.76057268743,1.31393970362572,10.0085596971483,3.35850465155469,7.20533082248815,6.18290301544717,1.50607514523511,4.41593240388181,2.22320360050377,7.64154236576832,12.4750321291941,8.70668766539271,5.45322196072175,7.2261520336914,5.04961822577259,7.80065217027801,10.45975556588,4.83782586055724,7.09582779840968,7.8434929253933,6.27015728768128,8.69077216160226,1.79836114487733,3.77508779946697,1.27783044278679,15.4789099348884,10.396813814148,21.5411291040494,10.8717640866424,2.70437894470116,5.58397719990297,13.8278587536681,1.75706003809623,9.58157028565754,2.72429880787095,4.1851669062871,3.65233540601983,18.65687248513,2.29333619690113,11.8768249913372,6.11534852887989,61.569746174604,39.0602487409805,4.30977895780469,26.4446306865414,3.83925651715287,1.31941139360363,2.23116788766565,6.38713807140627,26.1638504059399,6.69345059740178,6.88314044579348,0.973536884171163,35.6058705644485,6.3451679556655,8.49610502648783,6.54313149052119,2.78432927566999,8.77900150889488,7.91935396423028,14.6232429343716,23.147629774113,6.16092298462517,4.08144651699921,9.60475178065495,8.35443456812971,2.49085431156135,15.4398414851897,5.18825117483272,7.29364744352498,12.2925692236652,13.1230957763768,8.38883847771011,4.4854456242481,10.7872979478524,343.912618202292
17.6410369590712,2.00900924080557,9.41509135254115,5.71559321805439,0.927240177038449,8.1588437179221,8.39598935860842,9.55181847080413,12.6302671957447,8.15985814419305,18.8429331570459,13.7245210974111,1.81534610153765,10.3110642972962,8.22060312381974,5.65004292071682,9.0909114446036,9.56156519046537,15.0861427479772,1.62611979464301,1.11353688495857,3.5473287148248,4.90377531652524,23.4440801040927,6.25245052966396,18.1355316186909,5.69696886150609,35.069635904751,7.33585596770652,6.50644932708092,19.3850380236135,23.3876452225869,3.74470202863149,10.6951941998856,10.9829408204465,8.90888812146207,0.973911645980803,8.38871467791378,6.22666834925252,7.98058830611539,4.67881366262434,6.77719258052615,29.799029990748,33.9701564605018,11.6217292529439,7.45765455256145,11.2762329571774,5.05299714246534,4.32800630149723,16.4555117517612,5.30066831980518,17.1075395523448,37.9459459082197,7.60855157921391,39.8755476648522,6.81014286773257,6.37637876199599,20.6200097564961,1.20180597165961,19.6631266567753,1.68697119574266,9.60052717636998,10.6791353551641,9.70212224605457,12.6223793938034,8.72868590647684,59.407908908481,21.1165205572291,6.65231972121553,5.58791832873934,13.5181290881176,20.9731491495796,4.17311925809126,7.71739068006519,3.53076820154127,4.70270118446648,5.13523633369267,3.44356932332998,9.33628890643188,7.10010579788776,8.46127807348633,12.7518096071895,7.29471060889519,29.8061916796947,3.98042564385659,6.90244882708222,28.9212050152234,0.972827188990941,6.66644777687553,10.4060574344207,3.57596796647332,57.4212179711801,6.46673527326382,15.4937804256944,15.6673797048465,9.59313845842554,8.36479069286328,8.71877584230532,3.75572137889651,13.5984401873265,410.195002066305
3.03814460323618,34.7140673849866,1.69259458376556,12.3059900729103,6.86903234477218,9.53135337856822,6.90990270658915,1.19047816955595,3.52750638331941,4.21843353901377,1.26964407667428,2.11532309998544,11.6894456287619,16.1750364975761,8.39281581858899,37.0779591898045,7.12343525453128,6.46214087522456,29.3217456289668,380.329938952785,78.1345985807833,2.97612258687244,5.53393451409401,0.58099942071197,14.9853161739993,15.6858584579986,18.1480993369527,33.0957369200223,7.78496664003549,5.66958688196205,8.0028288223286,15.5538204697706,3.55599257450889,4.86001863656834,7.47941231166922,13.3509302848611,4.21924596241398,6.05496980410389,3.34173492101237,7.03758419376478,9.28583945470487,14.9712838124967,5.79582126518046,8.77069542328525,3.90534880791027,9.73000196412583,6.90154043721757,27.8157389798701,5.89009634183944,8.2091288562574,8.68243084487187,8.41247304285717,6.49407120597893,8.23801651346183,15.1693570949143,4.83877568924052,5.10616809783581,5.3904239432146,10.5460650879869,3.65703436056099,40.5531454178849,10.034649982043,4.0774441209216,8.02186850285159,30.3994451869134,14.1045793214583,75.3331317348012,4.18590414906107,4.9177724890628,7.16884148011214,6.27773244278607,57.6399652500393,6.52063921243885,7.43279961613589,9.71797846408937,18.1904250277928,23.776691644073,38.2077801647021,6.10938294832617,6.92669701607503,6.32041458046394,2.1841471038975,6.98294997840647,42.9428769339789,4.46069665710357,10.520829780987,192.15298134676,24.5857766301002,7.78766917906144,8.2919593205486,7.60301720768548,6.80820919314388,16.839818148695,10.2907109667361,5.79109759831148,6.99627776009167,40.0368357611176,8.06177761883803,4.26048290730492,8.87530979644414,342.875802670058
10.3344301525943,4.81506414487202,8.62875062386981,11.0721034643552,3.49171251741431,6.11928422321753,50.2080519256162,7.41781573274284,7.76804085229065,7.13793338684798,8.62646566890345,10.7789036459581,2.22001618139275,5.3662101439838,6.81189827335206,18.8441655143134,10.1012121827793,6.83188119640407,18.6373786658188,8.44327062266161,2.50110231707508,4.17530953247789,16.6225399985728,1.23094140595929,67.8282801339061,71.7712985654912,10.3631392216871,0.55642570754722,2.69154898886714,4.98512077292242,10.0625299588427,12.8605788687189,2.82811094914593,9.47794492137949,8.91072480119339,7.74845839219562,6.13559204799689,5.90691824998577,15.1195736756661,6.37076922863559,12.5842797867938,9.31291605824374,14.1533074456944,12.8189368879003,5.4941927476046,8.44992933629032,10.6793203526945,45.0709315414732,6.34734641478796,1.8120060061951,10.4669823913518,5.46595397654612,8.01106212022714,10.8038564541638,1.70308292849638,9.54985426466199,8.39458708934176,14.4450022875176,146.513067316003,6.49934691984186,19.3736194526284,9.24432701286698,9.04030129049305,11.4950444527377,7.06738634856356,11.4834613171922,16.121661112317,60.3685013530126,18.5231953493606,3.15986457671158,13.0377136375843,2.36879090293689,3.19153880288845,7.69233154284234,16.5245384880456,7.61215406039113,8.68906563803317,16.1062070488678,15.1169332712131,9.35659068175155,7.99476374438467,13.8063481995371,11.6901716614486,19.150660564639,5.6754698387145,10.6020111866887,442.40394624178,37.6187840765805,5.21474373403061,13.5506784430761,7.44053051160114,5.63492155023369,11.5642128174983,3.73762500287782,5.69117766226252,5.0024325127113,2.13381662189735,7.94103891795458,3.65784462781638,2.55750266807649,371.050212582179
7.93333779148609,2.55978359757281,18.2622854552497,1.90499642717344,5.5810086614935,5.70644341846441,9.44007551944636,5.46828146797145,14.2503256908098,5.0970112680214,1.89059353333645,10.0810303843404,2.37252809853564,24.311535038131,7.50853384559999,1.28770264626525,8.27797904337444,9.74123574773485,5.55889580803102,8.05921897879468,20.8567977871913,2.03471211590436,5.94654481894182,5.15834650018241,1.49876302054308,5.27319736893563,9.45817228467187,12.4317275309552,2.97217957267495,5.03002124118524,7.95536244859005,7.9927543816842,8.67391018505019,37.9277777549818,5.94110474912307,16.952281160639,1.33525783529401,11.5102016942029,2.9698814501544,9.32232566281013,5.34709105306567,2.79461280628048,12.797647431868,3.77170993006345,9.13480796897649,8.05477392209161,20.2567875673973,14.4828863082922,13.1351249019208,4.49717971739866,6.79335403090083,3.26466332862353,28.8292476544006,5.31913038708766,5.92493040104629,8.8073494312875,17.6326409074281,12.6684185329534,5.44760130941338,3.21632272546509,1.91440183890924,10.6400807837044,16.0287389899167,3.40145298278291,45.2012929485154,4.09940768267683,70.7937262555776,9.28306568831055,4.65346200568656,5.71467094034234,18.4172009691246,8.71727336892357,19.844867750004,6.11630696800098,3.63226029355079,2.29822632188493,8.04657634260113,8.22083346125318,2.95342984088641,8.88324643446068,6.20618106354352,4.04769096430299,33.5296514216393,6.93913946263523,7.59853141822593,13.084428101511,3.81072745026769,18.9135745239296,3.94235697366726,10.5808189662177,6.37363955173194,6.53593201151315,8.70664511956903,5.28800483896711,4.59845983579804,6.55201554662643,7.68112160580749,10.4060468621636,4.7389792193932,19.821000752115,377.492118357608
8.36384489325779,5.53231066113413,32.8132296997977,7.58338759442924,3.01728245808751,5.64048368154658,6.42159459018198,7.27887321805945,12.3217292100588,11.9610943329198,7.38495344614354,0.880279156431984,13.0382552804322,3.44248191444208,4.62353544198157,17.7051412540351,8.35624636351616,7.39132815775273,2.35922055323341,6.71348383727574,11.3726949404448,20.3408174617238,9.01048788274157,4.7074199730572,4.34255242336777,5.81718343354389,19.0715682365815,5.25897784333826,8.17015019460608,13.1270706746787,9.63673865696051,1.29028812324817,14.1657054567385,13.7595810714731,7.45663404668369,5.19838453406887,9.19932417216414,5.80244524134878,2.98496123218171,2.96107548926903,8.31413725324687,7.27673758372654,5.34167634722566,9.89772933764582,4.31152134251444,13.1404825671019,6.65483070107451,2.00254607988165,5.25908251498562,46.7603226614866,7.67124663420835,7.46756142892625,10.9808084324528,6.7574127897198,8.34677017498486,5.99875173869063,5.6117651942273,2.35402357530181,3.45154849221977,21.1114714060891,5.29150854225949,7.04520696572191,6.1589754047011,5.46078270987479,1.78578873742308,9.93593011636113,1.84827667611277,28.7743621836004,16.5011376344544,11.0162419239057,200.686912564838,1.67746755086678,9.78245983362237,6.44154779213299,3.3881745218298,6.31557656751971,23.5705303173207,0.436317640620142,6.83844910407365,4.28857247606337,8.3990589276161,6.3332196206671,1.43854004764309,11.3072445689429,11.2489586199738,7.79726757464652,0.572047230482164,1.36238968212973,2.01683847727144,7.39162043062569,10.5562514108727,4.28399305604766,2.35150224638305,1.37595875892256,11.7587232899546,10.1687106174248,24.7899535265651,8.12636582253991,10.2885393609036,5.28436170026636,376.965354363622
